app1_sha256,app2_sha256,identical,similar,new,deleted
649C132DCC8396784511E472E17EEA04CA8C803EE72D6009DF637476A23658F7,490195E2CB301208552984BE94D9680DA57EB24B6EB75EAFEB68481484C9100E,4642,1,346,0
64D7FDCA26009996E97BB5B6B4F8ED116F48C76125EA9CAFD11C036F755F2AAE,B9683E0EEB3D30CCBD1D64C102FD776A257D2FE1381D961045E52459F91E6F0A,5557,0,470,0
65045BF5C3855B2BA97BFDBEEBC64A01AB01C0FE39FA2641BED38FC46F2751E3,07221137692BA404E7B15EFCFC600D2665B6806C3AFF49726B45BF6A1726CC51,5781,0,745,0
6514E44647F77A1CDC6BDA132AA01873BB25529EA8A2B859299DA0015573D148,DE5B4F5AB13E357AD5775440718CE9D35705909D94BBFEB7378F8EB576760534,712,1,348,0
651BB84496AD60DFB5077F60043A963EB3A7A6DEEEE81C9411D39A76E8FF7FFF,D4B3CF5A5A6A3AD43A0EF84D7ED1A4C2C191248267CB7F570FA012CE74589248,800,1,958,0
6540D099C05B4A8A363E175CB47B132BDD7928FE8FB5E36BC80DC1CE8DC38810,4073133CF5FC767B49C722E355E66FB7F43A571B02B79C35F7B845346648A6F6,2291,1,425,0
6593F43C482A65025768AE80DE523115C5446D11964F9C46BCEBD4EBC4E01E79,E1C2BA4B70E3616854C1C949BAB68D9C9EA3D695C5C6F09263B42FEDB83041F9,122,124,585,480
659BFA1C676565A5D1081A33598420DE4AB9877CE19F46B65FEA6287F9B10591,47945B93C1CEE9C3DB87DE79D82838986A4A1B1771B23FCB833804B0410DC6DF,157,0,86,0
65A36D864E7115432D5D913CC15C3C7C969C2F10C1A09032A5A6E8E593AB7515,E7EBC34BB1730A22931093CF5E223DDF3B792CA912C481733B01787B4A36E089,1024,26,51,17
65AE6D7CE7D895A5D19A1A99C479ACAB7832A4205A6AA14DC97051820DAD7D97,3089737E3FD7380059FCC4F06C8132DF84A3DF9108D5FB4E7706F959D8E5DB04,379,1,709,0
66115BFE7EB7CCDB68A7C3F41CAC434BE14D60878A71E7A9288E539BEF16CF50,E85C470843D54B7C02A35FC3E58F3222909520CBEF1630829067FA48B191634F,2254,273,427,1901
661D127ECCE639B05F649EA866B43834BDF0BED7A1FD767F2732DC85BC775175,F304044D95D1908B3058FCC3D42531209CE097D36CB8E07C91E1D332C3F78CEA,1572,26,236,184
66920EDC5B4B3DBBC8FA0ED63788095D55A672ED4CFE8A8B1006573426A80797,560BDDCB7985FF5B02D08961F839E363EA2AC7BBDE646C7CCB9D12582774A48B,3766,1,891,0
66EA350F4E214520A4CDA844B61EF665A24790B2B4207B5A54978A41102A1079,396F3161115B192530379CC2610DC92FACF6B909251DA31943B5415E4EE96ABB,1400,0,292,0
670BD04500567720057DDC07C8B990B4FA791CDAAE2EA476539F51CE15474A06,0FC995FDEB96A7D1627182DAE6BAC39D09A8CA5A1EF14A86AB6C4F81AED5733C,7229,263,766,159
674B3B09B8DB8D6F2EBF645570DA94F26823AB75C909000B4B301D3E05AF4FA5,EE00893068EA91266A20FDFABF4049C35AEC09B3FB00B259CA6573D18E46FD86,48,69,969,343
67A1F1515B577EE66129B19A3464226A1B0DCD4CF720F455E469B0DAB20DBCEF,5EDC7E290B54FE2B23F97907E29D8233DEC9A8012C678360C51E4B9CC0D7FBE8,1041,1,406,0
67E0E1D107BF382BB25822B4084C195A216236A2B0E3F66D162639573479B314,C2BBD843665B2EE0C5916EA8DDD79E81B154319E7A56A602F4CCBF9168B26AAF,2276,97,1456,22
6801CFA4804560291498C4DF1B10B6D763AF51DAF8E267D27571B585DB0F900A,F2F5EFA3A3C579BB15EA7FF02801680952DF00C8D4D393A47B7BBE37FBDCA9A1,345,1,1227,0
680653747C4ED2F5210DEB07F0B3F9C49D513261FA6293BE4EB5424AC537C631,7833B7765E77FCF1F5AE570368177A821DD7CD61CA3A183ADB2B2FB5C6DBDFCE,2133,0,13,0
6854AAE5AF880D8A4AF24D1546E70F850892DF814CB77C69A6EFE744348209C4,0D89727A6A58430513C4BCAB4A4625C3E6CC6FB247521861BD0B8EBDC9771302,133,25,1,0
685F5CF0B0A6D11930B736D5407F52709FB6D6ED788C1F010F19D018292AD77D,3F0880FFBF4F6460C88CBCDEAD1C756A91777E16DA81B856F2395F44CD644B33,78,29,109,261
68BA179611BE3DF40070AC33CD1387CDCEB3E5843E7BE561FC0499BF50BB9F5D,F9EA347F6D82C6D2DF7AE5A80AB3C18C87B13F2D9288A3C19E66A65BBD606B42,4015,1,452,0
69477AA541C4AA237A0BDD7E673E65968537BE97B39852B89C4A876885EB60D8,8D625AD9402501A8D9A7A01CB06282466587993ABC4E90596909C5C4CCC50D89,45,11,220,0
6956BC80274ED81976A3E10C5DB6B937AD622198D43235A1096AD324B056E7EE,35E3BA6A07D1958C74C3F820C279B189D1A52EECF35440EE44B1ECEB39D55C6F,1004,1,1202,0
696255B6E6C29BDC94B5F5665F1BBA977AA8F0F29D9D3A7FD87B0ED53CBDD4D5,06611D649171CAA164441DF0FC58F0A54B3C062B26EBC13C9E66C27766851546,435,196,436,105
6980FEBCE78D6A9907807D645F6D8CD5E2C0F1F3AD9C11678A89D608C2AAF3F3,3C477E5105D8631624E3FCAA3CD2FF5FF75E0146AAD698665840FC3AAB402FF3,769,1,4787,0
69AA48CAA0D324455E0F3B8F98686386639445BA2F947211AA73B25244044F65,8503D0964BAFD4A24C7E91292E256B354040A21BC3300D641A3236D080DDB66A,6105,0,459,1
6A5F40458F0368329E783FF62B771B8480A7ED8A8F1FB7F893066798BC87072F,85EA699CC178EA718B44EE37D4E1ABFD5F9A06B54DB0DA8F50FD3BE7B33654CE,1827,1,433,0
6B2D136D9DDD29D211E84DA21B787E3BC823498F787A8032E5BA575C2EDE491F,155ED91E51EC57AF1D71F1914B5817833860652D20CC68C1BC5479AEB6848D0C,6389,1,2025,0
6B619169A296ED3F388AB1FE0196B40922AE7101A7933B6CECB74949ECBDD6CB,9F75AB9C9E77CC78803DA994398D35D62BB0AA884921AE31E0481AB73CAF5FF0,462,0,408,0
6B858BA7945A32D2C897A05D2CA3AA015A58F09CB0A3C94A93CC21D9F7CE7BC9,379C41E226426862203B1FD2F13A7428DAE9E5644C094FDDAFFB12FC1F16BF93,376,1,492,0
6BAEF37AD7CE29F4C61CA4C2B2DB8E0B32AB6DF862ADCAF6EE9D27FC4849FA7A,FC090CA99DD703471D249B99F936A7A9C486E3AD4251D1710F65B26CC5A35AFF,3752,0,456,1
6C0B6DDF357A3DEBDB570D13EEF2747A727E7DF61AF15CEA8BB7B016C3210741,6392E72C5FB52312101DDC3E089048D0F1AC1436C77D83679559A4C7A92B71CE,361,1,479,0
6C22E79AEC0EAABB5C6720D5ED02BD17A26EABBA478A5DD502E780D3F40186C9,0903E6BD6DADFE8543B1EAD59C4EFF04FCA3BFD0BAF6C20DEB1379ACFEEFC355,576,2,1024,0
6C8A5B1FF6B22F522A0D22DD42A1CF6769722B47B41B8293AC58D6709467A0C8,9F7FDE7B3D0A03654179FBA3477B063699D718B2484154C95077CE584CCD10B9,47,25,223,74
6C990D515C7942C2C3DEBDFA24688DD258933FFC154FAE546B537397CDF37988,73DC4755212495B6EEB95F948A4B2342FDDD3E332C3CD11F3F9DCA6CFD7388FF,1115,1,1,0
6DE0422DCE32F9A1630679E9CB2D2FDB2E290C43762FDEBA778ED2CBB349E8F0,6C0833F9B3715328943E6E11A33B5265D11C89B04ACB1186CABDDD916A3FAC3B,1318,12,2,1
6EE02352C74BA5BFB59CAB9493421882EB1873BCD03119957DD5A63CBBB005B8,80FF54183C8A4308A412567A3E2FC7A3E57965C763D111AE4BCAA644E9F48D9B,3970,1,476,0
6FCB8B9DF6C6A5C4E6CE9CBF64E149F69350D2085ACFD01B6459BE77A0AD2AD5,2CFE7FEF57042AD1EF70A442CD3596176ED306CC1CC0603E5FA93F0ADCF947C0,4792,20,501,0
70237DE442541A2D5778D6BAD55DDC7D2476DA1D76101ECFDAEB00AE8F6BDFED,8887EB32066F0171ACA95C49E80567D21904A4E1329733B32BF2EA505511DF5A,553,0,1534,0
7063915C1967170629E0A2EF09F1D225B252FB05009A73B80F6CDE8A8D42BD90,02AF2EEF6BEF09822756DB10F8FCC6E15F6BD034BB1CADD3FBF1737BCF0604DB,145,0,63,0
70F6D8C809C7E534932521F32BC5F1A62010E930285640ABDA8DCE64C9D186AE,4CD320492B9598EC0642DD5E80079B703215672BF2DD0D8BAF3F0A03A880C452,3021,1,492,0
71140CB480D470C24847B4319A124D758B0F313337D7562CE853081E3E3F4639,1A7D4FEDBB4D68DC735CBA5BF3B75579925157E8A4314B91591FC37AAEE8D5AF,500,2,374,0
715649047EC09EE8E80BFB22855EE20D076DE81AB5046483FFCCFC64FE81D788,A0B792E07FB7BEAD9EF3643AFCCC1CA0CA46B2E1A569DA8356E41D307F9D0E20,784,1,918,0
71A42639CA973A33BA9F06AC775C3AA2D71AEC2CB1C10C95E6F57413F2D6EBC8,A2E1919167EACC4E0F4C05920EDDCEE1F854B4D30231449A2162B49D87BACDA6,1491,1,1192,0
726C36D83B6C320ADCF3C69BC58BAEE719D28AF620FB51D255657541304848DD,6784058C992FA8122096407E6D553930629C7F493B5BD86195C07B4693CDD0B3,2478,0,184,0
727C8FA502B346A5718D254564694076F74A96B0763887CADFB96BE077EDF0FF,68B64967147D6AC03D7CAD121F68DD128CB4883814C7356EFD306046D4BC0ECF,624,14,1119,26
729CCB4809AD47923C4A3A1876F18B41C2C5964DE54E7B21F06ABE1196E0198D,3CA49D2068D78AEECBEA64B3B8B065E2803965ECFB71DFB4F6BEA09DE3D57932,4941,1,540,0
72ACC63208C5518BDF8E745BCA1B264866D27704D0B0CA89559CBE593A0D840A,2EF09ACA1B3A4ACBFB2C33EF14D5EF06150BF88662B35A90F98A74ACCABAF6BE,267,5,74,0
730EA42A14414E0CEEEABD51F2882D0FAB582D3938FB2111B6807B020924A462,6A4C0CADA88B7B596881E727553DF3D75E65B1967B458BA4347DB5A4ACA61827,4530,0,1169,0
73925A606E3B7CF501021CFA531F5E6E0E02470EC2D6C049F7215B7E3967A3F1,A087B355F24AF1DED262F43BFAB018BC0BBB1EDA320370525FBCF25BB7EFF1D2,3613,45,674,180
73B48E8F343D104742877A044B5482E0A6473D184D7135C7E94EF52539D1474B,D16F75C48C40FFEF98D7462421D105C54B84F6A8099A92066886CED6477BB787,5,3,622,0
740E84E7E307C139C34DA93E079D86FA9C6D43BDAE5B065C81751442EF589A82,938A1DB4F17CBA32834B2DD388F24A1D03A1281BB6C64C0F63211DECAE85A722,4706,1,880,0
7474BD11B97E8B745C5CAF9A3C4B443EA4AAA163722FC46BE3B841B415A85010,D0CD08B7CB2FAD831C6DDFEAC09E8C316CD53C8E257FB51D62483D5515B4F3F2,24,5,617,8
748CCD7192ADB277F1774E87B3EB20592CE580D7DA942AAE6D81BEC323646058,F11782F6544CDF667DD4F57B87811B66C34DA7D08A74CDE0F4E162CA5975B38C,3144,1,786,1
7497DD1C2FDA03A0A945A818BD7425DF06DBE6A7EC4C2D8C4DF1847A2DDAD482,D3A7F5A545CBBB7659833B2FC83C8690BAE76ED815B44B0A62E93AB5E44E795D,1456,0,406,0
74DF95362BBA9E93B548033B30CF96A78DB3B7BE8CADBD781AF31D218BE97D0F,A414D427827D83C1B6942008FD55F3DF5B5D6771D8D3BBB1371D9C6738D75041,11011,1,397,0
74EBBFA0F440BBA717F2594D8FF9BDE79B3199EB322D055BF87BD8878858C6F3,8D9FEC17A2F86416654F13731A905546070E71984BC225FAC2E5500B1698AA44,343,0,653,0
74F13EA4FD054278057D8CAEB8E6158362674DCD01B978CE8D84FF5677762762,CD91F99143912D51E3CFA6A77225B2637F356B8285EA072D66CAD3A91FA0C289,1546,0,317,0
74F81CCBFF62A2088FFCD21C3CFEAD6869559215A491167E449E9DAC592F9FB5,3C35A4E36804FDDC0DDB170C47D32FAFBB062B5BB3B6BE3043611C9C0E30EB4A,7087,1,779,0
7508904FFF6D0CF339C27C172313DE8D5D5343D3E69F419AC91E0A5341B6137E,E574DD240ED4CCC9B1F2B38081C65F295D2D593DA845A1406691E6D1513CE9D9,1332,352,946,1357
751340DCF6AFF9A5344E8FDD4A8F51D7DE4AE6F5E877E432E2CBD1300607A4B1,E8A6E95E1185D66F46BDD4C52F4F0B33C2A26C985623A5EBCE590DEA43C04864,26,11,217,55
75993B5A2C3BEDC0A755348BA9ED6BC1DAA7ECDA3A05430D9C78ABD4B0D71212,CF0A1B6DF66C83F0106318534CFCF4D2B132661117240F218DACF058C60CAA73,1698,54,308,561
75AAE045A82A03BD8F515B13D32AA89652EC1E623067658CE7661FA339FB76D9,DD2050FE299C4A56F33EE8785C01C484D4A210682A9781BBA23A90BAF1954FDF,2889,2,718,0
75C47048055CD79B0D913ABF60E08EAE0862FEBA55378521CE2EF667079C8BBC,ED7AD1BA20CE5366225C31C47EA1F16FFD352AE69286508B1694F08948F2018B,251,263,453,710
75CB060A75A43F9AB9751F33EE919089859085D090556B0C477CB2ED506FA40F,DA5DEF74958C682175560EF7CB0815179FCED144AF1CAD71B0B762CEC7AAEC40,6,4,34,1726
75E6D38D05B0D27404863BB9B32DA36DC31BE2F6A3FE03D04216E70D58D79C72,61A821BFC736D682D560339E05923437F90A66B1ADF95E26D112F693D65B8131,1327,1,214,0
761D56299596EEB5082DAA7A1B09E72AA15C6316A5687B6A885A2E541A50CC40,E15546679F3664B0B9149E14337D3AE5C2B8CB9BA519F39CE4447049FB90080D,1133,1,700,0
762C68FC46EC15B81812C2ADC52DA09DCD5BCD923ED52B402A76DFA291F45BB2,2AAAEAC224701E7537D728C4DE6A06F8103EDDEE89ADB0989833A27F3ED95907,2650,1,271,0
7675CE167ED1A27E0AAF54E5E4AFE7EC54FFD5DD0BCC747A295AF58503F75C37,29BD6F2DFC0BF7B1AFF2D9DA4E337770B23E08EDEE67FE4F24E0E86B8E873995,326,0,242,0
76B79DF277A8B0C97CD77E6F6C3B11D14AD25E8C596CD879508FBF1005984A7B,C3BBC281AE5D432C3E61C30C61AD6CBD51B2C234B6AF5579FD563AEF28BAE4C8,619,4,5099,0
76C3FBCC31A6BD25EAB6C0CA12649A398FC47AAD199D93302005BBACF7FA5506,C42A48CD12FB453105C93E2AF25ED4D5AC181E74FCF6F2A21C063E4EC210923C,682,65,110,24
776028E1ABA5C3C1EF1D5219A2CB3C2E526AA321301D123FDD73F217E3CA6E91,FADBAC96C43919AF746F4105BBA26F3B1DF14BAB34921B291E8CCB0C663DD9D8,1737,0,158,0
7768C094B2F6C27374783A11258FCA8E253090FCEAF72EF38E3E62CE46A1C8EA,050092835A319DCE94101414865D975629834754D52629399DFEAAE2C1E25246,13065,1,953,0
776D6B4547A00AE93E4CCFDAC857E119434F53A365632245056EFEA854AC8F67,2B7343896F640ED5B41B8E062101E372EAC72F52F231EE5FDA94AC4F39FA555E,239,0,265,0
77F3EF1D2CFC757BD4248E4ED4AA31E692C905BEABBD94966DFDB0BA1FD2F25F,5687F5386B23484E2EB726C4CB7D3DC8F960CE8DBAE1CD0C11C30B8261ED9039,97,141,755,697
78ABB257DF5A8D57320F5129274BF9371014FD51D10CAE5472FB180D419FCB52,FC3970A05C451D6672B9AEC0C6B2456FFF032232201140C27CD67B402EE05338,975,0,406,0
78AEE0662C99F2578D42D4BA99BAF71A2E90C1760CF9540DC15DE7FEE052BE1B,3943AE40DFA3C15419C56A9FA65529AC6E0EA26F2232734BC94710EA781E5C80,2611,692,85,64
78C7B883118FDF7DBE0EA9A83E2256ED4A30F5E39D0FA5A1000499E9DA260B71,08A09FAB50CD121C29DBCBA5DE382A72054B68E843E7B96166509B10660CDFAE,996,0,14,0
78CFE5A6E2ABCF723F5C077714F56B1E77000B7204AF3589A6F99A1FFFD2631D,CA8BB2A18417B5F6BDAE9BEE239FE10BC9845A5108B2B8CF1D3707FA49B5CED1,3909,1,838,0
78E1E659A03E5A1A67C8BA30374E4EFB57696B6FFF5A25C558687B9D6DD9CC08,1120FE334263EFB18D62F008DAA916F0EBB4643682D621B0A94B8BEB0A2FB089,2678,1,457,0
792D61F4CDFDE572E68C6AB93EE34D06C43BC852B3124F40055A20375C2605CD,960BE87F67A5A52DB3136088EAAF0E91C7F92920D0E8B37F26A5A66BCA9F434B,1677,54,8,1263
7953DC0D4EA9AD88904A7534625C26B2A83026A589ECDCD5929ADB23C565E3D9,7AD1994CCEA72F187D805701D5D964C9B2D24A85350FE5DF61AA5D55255B6DFA,6550,0,2,2
796EBA8D7B17FB9236C15D6AF465C9381163FAAFE76F62DCB635CC687C911F95,050092835A319DCE94101414865D975629834754D52629399DFEAAE2C1E25246,13065,1,953,0
79904A0D3885551D39FCC28F2810208452BA3248F9842F3F0158F3F29681596F,FC072F64ECA5B2AFC00101030AD6999FD2C04EC521A667695E2498CA32D136AC,987,1,702,0
79E61000A806533D85966A5890E8854321F145E6D59E7E054388D0402BA801CF,F2A0A1586FF826E0A08C58DCE95F259D14D84468CE353EFE10DC20179359F8A1,4258,1,14,0
7A8DA541B168FAD22B43D6A8787FE5D542452CE34C90495AF15B7E5790668F4A,B2692C3259E2BC4F0A11ADAEF1285471D314A1607E22F8695AEF0E600D5F5BC4,45,14,3,0
7AC43AC4D0EDD4CB1876171DEFE69DAE7ED9EE12DBA831F246E3176FF87F8634,2791E5097D136BB033B9C625FD62717E8588D8DFBE5ADBF382B02C05BA6F5A1C,804,0,920,1
7AC5312861B3BAB0F6D1FB9DFF9314BE1A348DA8D0FE83495F20889C6C3C7101,C3F93CB5B7AD8BF442F595066BF843A9753AA306DFA3493372216A95396B9BBE,599,1,1709,0
7AC6BD4DA4EDA652790DA872DB24CBB8C9034E04BE551FA6C65C9E5091771CF3,5F49845579D1C2710D49A8B1F5C1CE0F8802D6C69B8835FCF77DFAE2893EA94E,385,1,418,0
7AECF8E7A8A5B8E2680D2BCFEB12A0168160878ED0C41376FC64DF45AC4EE07C,BA6AD9E071A232FC1153A44F9EB798EBD51C7C52F201FD1205DC67D5BB7A7394,376,1,941,0
7B438D11BECBBC8AFFE35DD60E1E1A9B176560BF16E1E8EE0A5C361A0BC56440,EE5E00AF20FD01778981BEA825CE813B1013A3766F674EEA770059E5ECF8EEF7,5280,1,1055,0
7B60599259C349CBE60673E1DDE1A99EFEF0425AF6E67F4C0203B2A197C8FA2B,ADF7541D870818271D60A1099CD74CEAC6A1BD593A462AE2CF139FD5124C50E7,8106,6,1,1
7C1DD97EE1005121FBBAF3E9D4A7623370E9C2F441D93863FED047C7E02CC3B5,FEC00F6880578DED245E97DBA97CB6D017531635969614483490A75B4732CEFF,488,0,648,0
7CC10B04437F63DDF5F1E101381F35779B83E5AE93741E2D709795DE31D3F55F,E38500AC62D8AE7DD1D9421128DED710CA55AE735008E213869A0D009C57ABBE,6,6,36,1699
7D6764449ED1A4CD16BA02D1C889E30491BD71DB99CB92EC20CFD7E622011B55,8CD4179BD127AA92B8CE0126B25DD106B37D269320ABDA679E1A82BFA7BC16A2,1182,1,1194,0
7D77954D57F179D685D8AB330D340FE0CFE49019D13261509A0F01DB4B9A156C,FA70E36CE4F90E52DB9F1790379699D2DAA5F50B62C777517268B24B141AD059,741,0,14,0
7EB590AD11ADBFEB71EB08A4695436CAD21223FD4F9FB357FB6AD5E7C17EE6CC,B4729176438B0F8FAC555C58F73C084AFD2FC1728791FD26ED83E26BBF0DC6B4,2161,2,2,0
7EB6EC731B7A10F9978BAF2F6B7800057D803DB2EB7D997E20AF401FFF637624,E292A79CFFDDDA0028BFDF8ACCA0A05849E1BD4188F967085B3739AF3D7B5A9E,5316,1,965,0
7EE7BEDFA64ADF1F901CB3B26431159BA1F19AF48679E8FBC759D8393364A013,0D828D38A831F7E0A48A4825C7A6A1802B44E5C60D9F46971971A61ABBDD8C29,11008,1,1073,0
7F072243645CC6BD10A8D6509510684F206BD11058867BC036432C24C12011B2,B23670A2A32C5B3329FD6FEAE15000B12BD8F9E915FD9234A783547A1E7EB789,625,0,297,0
7F08CA5677783D04EB60660E4DA40C5C25A5B56AC89F8FC68A1CB29798DEE554,AADF41351FD2189815C311F290A9A22888CAF6A6B7C4758A2C828DFFA67FDD7A,1271,1,2,2
7F33F5480435B774F7FAE790E9B2D09CF0FCCFFFF74A495D3D17E2B1027B4539,DFE71A7742A36253A5CE6A321BE8A932B6AF1056EDB204BD751A26EDEBC19461,1,489,213,95
7F3CA999DF536604EA27AD1C15FCF0827146964C26C9C035D21C22620BFFFDB8,86655F2820E91F2B2AF43439E4DCDE6DCA80EE880380AE2C894B884AD7F18FA5,3235,0,475,0
7F62AB1C9894BAD049A2E8A05B29B25CEA9B6108952514C773500BFFD76C1D95,53F3F346C72292EEBBBCD979377C7A3A086007F074ED53F46828C597FDFC53F6,1720,1,1202,0
7F63A5F175FA7E3C72FD4246594171911E62937F84C6C9C3A53A63C4FD9143DA,C8A9BA2D0F93F416341A2036B749874A7B37A0E16364C23A729976098AAECA30,270,1,237,0
7F85B740B4252C6BE0164B74C590A7100EA2B4E8C9796E20B1B2DDB3B9459F54,0FA8AE2A43B76A419B6D74472D2090299D94A019AEFB64B09F4155C2EAE77015,1594,0,158,0
7FAFF97D7FAB63927E64ED5EFB6AA974C2A9E3E2461902F0B710BEF42D93D225,E1B43D54CADAF90626B8C033C9D19016AEB205FA47EA0FE1915C26238F714610,410,85,230,465
801EFD11659F1AF41EDD847B0C30D1E6C447E03B5B47233288DB3DED1EAEF639,92D8AA3F33699CB888ADB20BEA2E4AF1B522C80350F4D712DB8CA97429E58B59,2460,0,1507,0
8053CBECB3B993DC1936819FCCCAE3E92B0EE3E9A762CF01D51827E0D395E85B,670D61FC0997BD9958378FBEF03BEAF308766D5BE0B771E0DEE97C2B53A5A86B,3129,1,571,0
80685630E02A106E80B56E9B85A23B29AC99BD173B0B9C565ACBFE354571B482,951E84A1AAD7103FEC0102720CB133BDB1A2050B866EFF5CE7D068E1E18500CE,4167,1,157,36
80FF2376D62E660AEEB814EC9D559507E1EB0D946680C726D6F1A7FA0304A623,E6C2119FCA9A0A33F19A0A7E97E3B656F7DAF66D060760CA68D349ACD028F3D9,4287,1,968,0
81091F430A6D82CE4FC51DD09D42E91DA246EC89053B79752A483C482DD33D45,3EB5D250E17A2A3BBEA914C5C4B7DE0CE94EED936EC4158F417D65CF75E26696,268,1,394,0
81BEF3408E9036E4CAD808BDF2D522C8AD50F8C6CAC2E0FE3EDEA2D590D66A76,5DB5DED031DC9E3986389E7082A18118645F5FC9106C07F0A7E491B4D3A7D7F2,2487,1,823,0
81C9AE9C9ED098355BD997CE394C0BB854D62AC473BD4753B761AAAC136DAD6C,8C21A9F557F29EA84D5273A92D8354A0F6F04CE37C93EDC5E2BB390C445380E2,2273,1,423,0
81CF425F564ECBD17C1593DFAB3D1456254CE9E5CE65064BF16914AEDCD9959F,9D9B211B88F6EF4E2584D22A15DC18D38A0A179C4984554CAFFAA9F0852A61D4,1629,0,1506,0
81F56A373E555F07C7493CE7C8C771354FD0F90A40ED21C48A975E7623774C6E,BE0925E6AE19847A74C2E8675C7D51802ED75D4065B86129F0F181AF8A8370CF,1972,1,991,0
821E0CB46AFD7E7EA558F84A87E15FA1FD8F56DF6565F585257DB5D4CDC100DC,E923AC5A879DFE39CF16321D04B4BFB3A08321FB7CD87354FD87E32F46FD71FD,3444,1,891,0
8256753AEB9E47FD29A5ED90D29AEF084D7B40FB963C5706DC5104719F880392,603608B497C4783B19ED2D71F03B7C15AFA41234C8054362185E5A1CC1F82B97,1721,1,319,0
82800A7E0931174D7C1BDC3541F95DFB8B11485988E91F836429B66C06B31F27,EB87C340B1845D077F5A663F44ABB31092B05747C8248664AE7338B4297C89E5,201,91,153,15
8286E9A7DD8E90851E9EA898E510C68E8BF966E8AD89558D652483F4D095B8FE,BC61AF4B4B1F9E6DDE8B1040B06761DE1A90D7DC651E225EAD4D3EF8E262011B,157,83,151,48
83013BBDBEB5BA1DE97FD697971E7DFB462C6F78E2760E7BEE0308018E5D7D42,B55005EECB2C7AC4935937687C3B2B6ED38022A35C02F6097EAC815541574611,7,0,36,778
83202A7E03D57BA0B50308C15AF07A9A32D0D6A6EA8ED8CF57AD59D506AA9953,9A1A5A0CB4518F233094CF6B02C997E75D4765897E52777E1F1F1C86281E6AC7,631,1,447,0
83350806972F629F99028A8BA8C083F2538C179D10F5349FFF86E23A06B6A309,DBB0CE7EB9A2807239F67757F3A14DD10EA6D4035686D407AEBDAE7DC41C1F93,2015,1,340,1
83BDBF9A9EE91B53F4C0717CC950B69E73A8B8967C83384EB1C026E27EE14BDD,C2086A8001F1E877AB3910B26185D703985D6F2F2574AB9A5E3625A6794D201A,12801,0,463,0
83C601C7B59C440FE176CCDCF12792C045BDAA2963DB376966E991B20A209BEC,2A1DE9D11602EAAF94A848F9923054A85701D20948CCF8FF602B045506F36556,1747,1,548,0
83CA8027ED15B3A56CB776B2C5C629756082E3DB022A69ACD47F1683D1F070A5,81498E5177F7BC5DA10D4382F247D2157F6E9ECB4F6FA489A9EE978E74A815EA,4432,0,606,0
83E5D526D5F036D1CAF6610FF46612C2A86B97804A280EBDE82852B702879551,4ABD05BB969FF1AC3A96B0207A06891F59566661430E80203112159954C2A1B8,3511,1,480,0
840815234043920D418D12A8C93990A1FEA360489C558ECD1F430EB2D0E7FBE0,9B08180AF2A022C524CCB14EE6E008D8C7840A612C15AD3F4D133B98CE98F421,11363,1,418,0
8413EED805413A37C6EF8900B7032C58F4C439FF27A4CB473088D3A6B49549C5,6C27D2A1CA751D77A345746B3ED19BFA26EF21DA5395B0A07E79F7484E573F69,59,1,188,0
84D20DC0ADAA61381B293ABDEBD275167D2A947BDBF3961FE2DFC43D804939BA,0E5A0DE10305F4166696DC5356EBB3CD88B0B408040CBDE59D9E5F9ECE179EFB,256,1,887,0
84EB5BA8C83BAFAC3C578817DCDD0E3D84A0179FACF1547A439E4C8023358693,F509120D1F0B2394BD7DDB40056F9AF25DF7AE2FF2CBB624D83728A2706AB17A,1074,1,469,0
84FA8B78F6A6BE82AC8C4381C601B91DA6E23609E79008255F5E0787EA73FC6C,3BA7169FAE34E134996D4153BBD4EF7E434D2116670BADB45595FFCC834FC334,2929,90,444,29
8507E963DBAB3F5CECB3B5431CF62C0C65453C14A200F0C4996AB8C9A3A10AA6,420CF3CE67DA7110E48A58D469DC5256BF24F1E3B7E4DB8DD794414E6891CE5E,484,1,1212,0
85A93D8E5B0AF55540A0EA3488B1FDD6DD3DA6F5AFFEF6C37C392806BEBE493D,0EA475536692DD6CCA6C24028A48B649809EC3E0C4032317A6DC4282E1698022,870,1,565,0
863C5C0BF472A8ADC013C18C4FA16D754D41300C8C4A041B3D021D9438CE155A,C74B27E32194680C9EB54DF0B40C71A3CC9DEB921E295C823D62983B40F28519,2999,1,480,0
86443B8F2A6FBE9867F264A933F011CABA9F409032B7E305A0BF25934B79FA36,1BEC3EC4B07E41F99B8D62CB4C7323B0702ADC6F5D0F576E1DD32B035D1636FE,1491,1,468,0
864DBBFF967D8FC693B77C4ADF9BF6573F74F0DD3EF61898C4A91CC4C76F3F76,765DB7706BE0113CE27C8B2DD624B3322B7C7BEBBD2ED3439A743E32F3CC8A14,1018,1,813,0
8651420A78385AC487D6579537EB30B232226A1CE96DE49911BE2B7F6A946429,CEFF1219358120B9241663D5317EFE02E104CD14CC8E8FEC0437FA440C21F6A8,481,1,1022,0
868EA2032AA22206C14258657E00B9E4F9462581E10807404FC0920A6C1076FD,C0CB69C2D53CD4B50A86841FFE7EA7A020F5E7098731A15E4FF13CF5E3652DC5,2100,0,305,0
87057929EFD04326DA2A553FF91B9027AF1AFDE0A6168046F18966F950CA0AF5,98FC6F1914B79690595A85972167523F45F659482F021950BB652158EE6BD54F,218,0,1017,0
